#,ID,Continent,Continent_detail,Country,Full year ,Date mean in BP,Lat.,Long.,As_Ru_3K_0.9K_BCE,As_Ru_5.8K_3.6K_BCE,As_Ru_37.4K_3K_BCE,As_Ru_E_0.1K_1.4K_CE,C_Af_6K_1K_BCE,C_NW_As_2.2K_1.6K_BCE,C_N_As_BCE,C_N_As_CE,E_Af_2.5KBCE_1.6KCE,E_As_6KBCE_0.25KCE,E_C_Eu_6K_2K_BCE,E_Eu_9K_3K_BCE,E_Eu_CE,E_Eu_Po_3K_2.3K_BCE,M_Am_0.6K_1.7K_CE,M_Am_Cuba_1.4KBCE_1.3KCE,NN_Am_1K_2.0K_CE,N_Am_11.5KBCE_1.2KCE,N_Eu_0.7K_1.7K_CE,Oceania_1KBCE_2KCE,SE_As_6KBCE_0.8KCE,SN_Am_3.5KBCE_1.5KCE,SW_As_8K_1.1K_BCE,SW_C_As_9K_0.8K_BCE,S_Am_CE,S_Eu_5.4K_1K_BCE,S_Eu_16K_5K_BCE,S_Eu_CE,S_M_Am_10K_1.5K_BCE,W_Eu_5.5K_2.5K_BCE,W_Eu_30K_5K_BCE,W_Eu_38K_BCE,W_Eu_CE,W_Eu_GB_4K_2.5K_BCE
12574,KIN004,Africa,Central Africa,DR Congo,"1636-1800 calCE (241¡À20 BP, OxA-37355)",255,-5.08583,15.1287,0.0083,0.0166,0.0326,0.0036,0.2211,0.0033,0.0015,0.0084,0.4951,0,0,0.0002,0.0023,0.0064,0,0.0043,0.0021,0.0059,0.0028,0.0242,0.0187,0.0124,0.0058,0.0324,0.0035,0,0,0,0,0,0,0.0127,0.0065,0.0004
12575,KPL001,Africa,East Africa,Kenya,"2027-1828 calBCE (3584¡À28 BP, SUERC-86057, GU5-1350)",3887,0.673467,34.358388,0.0114,0.0142,0.0286,0.005,0.2108,0.0044,0,0.0058,0.5095,0,0,0,0,0.0038,0,0.0058,0.0022,0.0057,0.0001,0.0202,0.0217,0.0156,0.0039,0.0449,0,0,0,0.0013,0,0,0.0036,0.008,0.006,0
12576,KPL002,Africa,East Africa,Kenya,"1640-1950 calCE (222¡À28 BP, SUERC-86058, GU5-1351)",213,0.673467,34.358388,0.0137,0.0206,0.0307,0.0029,0.2195,0.0028,0.0012,0.0092,0.5086,0,0.001,0.001,0,0.0025,0,0.004,0,0.007,0.0102,0.0266,0.0189,0.0085,0.0032,0.0266,0,0,0.0008,0.0039,0,0,0.0007,0.0099,0.0067,0
12577,KPL003,Africa,East Africa,Kenya,"1044-1220 calCE (895¡À28 BP, SUERC-86059, GU5-1352)",808,0.673467,34.358388,0,0.0178,0.0224,0,0.125,0,0,0,0.6983,0.0007,0.0131,0,0,0.0146,0.0041,0.0096,0,0.0001,0,0.037,0,0.0021,0,0.0102,0,0,0,0,0,0,0,0.008,0,0
12578,LUK001,Africa,East Africa,Kenya,"1728-1508 calBCE [union of two dates: 1728-1534 calBCE (3340¡À23 BP, OxA-37356); 1617-1508 calBCE (3296¡À25 BP, OxA-37357)]",3568,-1.46506,37.06667,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12580,MOL001,Africa,East Africa,Kenya,"437-600 calCE (1532¡À21 BP, OxA-37360)",1404,-0.33733,36.0685,0,0,0,0,0.013,0,0,0,0.9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12581,MOL003,Africa,East Africa,Kenya,"176-46 calBCE (2101¡À22 BP, OxA-37361)",2062,-0.33733,36.0685,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12582,MTN001,Africa,Central Africa,DR Congo,"1053-1224 calCE (871¡À21 BP, OxA-37362)",766,2.2324,28.44085,0,0.0287,0.0347,0,0.1525,0,0,0.0137,0.5184,0,0,0.0169,0.0182,0,0,0.0019,0,0.0137,0,0.0559,0,0,0.0159,0.0261,0,0,0,0.0454,0.0011,0,0,0.0052,0,0
12583,MUN001,Africa,East Africa,Uganda,1400-1600 CE,450,0.825,31.3,0.0073,0.0129,0.0194,0,0.2163,0.0077,0,0.0106,0.5137,0,0,0,0,0.0049,0,0.0023,0.0013,0.0056,0.0012,0.0296,0.0343,0.0098,0.0058,0.0269,0.0025,0,0.0039,0,0,0,0.0074,0.012,0.0029,0
12584,NGO001,Africa,Central Africa,DR Congo,"1647-1950 calCE (211¡À21 BP, OxA-37363)",202,-5.806,15.12388,0.0067,0.02,0.0239,0,0.2156,0.015,0,0.0114,0.5193,0,0,0.0022,0.0026,0.0043,0,0.0012,0,0.0039,0.0036,0.0228,0.0248,0.0112,0,0.0029,0.0029,0,0.0021,0.0042,0,0.0051,0.0044,0.0117,0.0047,0
12586,NYA002,Africa,East Africa,Kenya,"1609-1447 calBCE (3253¡À23 BP, OxA-37364)",3462,0.3261,34.27111,0.0206,0.0106,0.0096,0,0.1736,0.0094,0,0.0092,0.577,0,0,0,0.0033,0.0095,0,0,0,0.0073,0,0.0218,0.0235,0.0089,0.0044,0.0154,0,0,0,0,0,0,0.005,0.0189,0.009,0
12588,TAU001,Africa,South Africa,Botswana,900-1000 CE,1000,-24.65509,25.86798,0.0053,0.0094,0.025,0,0.215,0,0,0,0.5184,0,0,0,0,0,0,0,0,0.0054,0,0.031,0.0266,0.0127,0.0116,0.0349,0,0,0,0.008,0.0031,0,0.0041,0.0102,0.0025,0
12589,XAR001,Africa,South Africa,Botswana,700-1000 CE,1100,-18.41505,21.88777,0.0113,0.0191,0.0314,0.0022,0.2122,0.0051,0.0007,0.0112,0.4932,0,0,0.0023,0,0.006,0,0.0038,0.0008,0.0023,0.0051,0.0261,0.0203,0.008,0.0031,0.0201,0.005,0,0.0006,0.0047,0,0,0.0039,0.0134,0.0051,0.0005
12590,XAR002,Africa,South Africa,Botswana,700-1000 CE,1100,-18.41505,21.88777,0.0064,0.0176,0.035,0.0039,0.2162,0.0043,0,0.0149,0.4757,0,0,0,0.0035,0.005,0,0.0032,0.0017,0.0046,0.0077,0.0236,0.0154,0.0106,0.0046,0.0226,0.007,0,0.0034,0.0033,0,0,0.0046,0.0144,0.0033,0.0009
12592,L5706_d,Asia,East Asia,China,2576-2356 calBCE (3980¡À30 BP),4459,26.2,119.1,0.0262,0.0252,0.0363,0,0.0089,0,0,0,0.0064,0.1106,0,0,0.0057,0,0,0.0061,0,0,0,0.0648,0.6611,0.0362,0,0.0038,0,0,0,0,0,0,0,0.0018,0,0
12593,SuogangB1_d,Asia,East Asia,China,2850-2350 calBCE,4550,23.5,119.6,0.0654,0.0725,0.0139,0,0.0058,0,0,0,0.0176,0.0027,0,0,0,0.0061,0,0,0,0.0022,0,0.0308,0.71,0.0067,0.0082,0.0162,0,0,0,0,0.0383,0,0,0,0,0
12594,SuogangB3_d,Asia,East Asia,China,2850-2350 calBCE,4550,23.5,119.6,0.0261,0.0312,0.0179,0,0.0237,0,0,0.002,0,0.1061,0,0,0,0.0004,0,0.0007,0,0.0082,0,0.0843,0.6793,0,0.0174,0,0,0,0,0,0,0,0,0,0,0
12597,L5701_d,Asia,East Asia,China,2468-2239 calBCE (3890¡À30 BP),4325,26.2,119.1,0.0357,0.0745,0.0155,0,0.0025,0,0,0,0.0183,0.0829,0,0,0,0.0037,0.0025,0,0,0,0,0.0296,0.6971,0,0.0056,0,0,0,0.0037,0,0.0084,0.0038,0.0043,0.0022,0,0
12599,L5704_d,Asia,East Asia,China,2663-2469 calBCE (4040¡À30 BP),4505,26.2,119.1,0.0442,0.0442,0.029,0.0093,0.0098,0,0,0,0.0144,0.0727,0,0,0,0,0,0.0004,0.0127,0.0074,0,0.0911,0.6411,0.0124,0,0,0,0,0,0,0,0,0.0029,0.0024,0,0
12600,L7417_d,Asia,East Asia,China,2578-2463 calBCE (4000¡À30 BP),4472,26.2,119.1,0.0644,0.0806,0.0224,0.003,0.0059,0.006,0,0.0095,0.0139,0.0429,0.0008,0,0.0007,0.0056,0.0022,0,0,0.0028,0,0.0429,0.6547,0.0172,0,0.006,0,0,0,0,0,0,0.0022,0.0016,0.0034,0.0043
12601,L5694,Asia,East Asia,China,1510-1798 calCE (270¡À30 BP),338,25.6,117.3,0.0296,0.0713,0.0254,0.0079,0.0041,0.0088,0,0.0085,0.0109,0.2141,0,0,0.0033,0.0044,0.0022,0.0024,0,0.0043,0.0042,0.0298,0.5255,0.0176,0,0,0.0052,0,0.0007,0,0,0,0.001,0.002,0.0054,0.0025
12602,L5700,Asia,East Asia,China,2618-2465 calBCE (4010¡À30 BP),4477,26.2,119.1,0.0448,0.0649,0.0209,0,0.0041,0,0,0.0033,0.0178,0.0972,0,0,0.0052,0.0028,0,0.0099,0.0115,0.0047,0.004,0.0622,0.6137,0.0107,0.0053,0.0064,0.0003,0.0025,0,0,0,0,0.0023,0.0012,0,0
12603,L5705,Asia,East Asia,China,2468-2294 calBCE (3900¡À30 BP),4333,26.2,119.1,0.0462,0.0937,0.0207,0.0122,0.0057,0,0.0009,0.0069,0.0113,0.0665,0,0,0.0062,0,0,0.0033,0,0.003,0.0071,0.0494,0.6233,0.014,0.0074,0,0.0034,0,0.0015,0,0,0,0.0023,0.0027,0.0029,0.0014
12604,L7415,Asia,East Asia,China,2468-2294 calBCE (3900¡À30 BP),4333,26.2,119.1,0.0684,0.071,0.0179,0.0148,0.0066,0.0054,0,0.0096,0.0139,0.0249,0,0,0.005,0.0055,0,0,0.0079,0.0096,0.0031,0.0542,0.6351,0.0129,0.0018,0.0021,0.0142,0,0,0,0,0,0.002,0.0013,0.0013,0.0025
12605,Qihe2_d,Asia,East Asia,China,6474-6401 calBCE (7590¡À30 BP),8392,25.4,117.6,0.0633,0.0851,0.0263,0.0029,0.0067,0.0132,0,0.0194,0.0229,0.0648,0,0.0014,0.0065,0,0,0,0.0042,0.0073,0,0.0726,0.5269,0.0134,0.007,0.042,0,0,0,0,0,0,0.0017,0.0015,0,0
12606,Xiaogao,Asia,East Asia,China,5981-5778 calBCE (6990¡À30 BP),7827,37.9,117.6,0.0274,0.1097,0.0207,0.0178,0.0055,0,0,0.007,0.018,0.3509,0,0,0.0024,0.0049,0,0.0033,0.0044,0.003,0.0036,0.0162,0.3636,0.0246,0.0023,0,0,0,0.0012,0,0,0,0.0017,0.0029,0,0
12607,XJS1309_M4,Asia,East Asia,China,5981-5778 calBCE (6990¡À30 BP),7827,36.5,117,0.0087,0.0671,0.0079,0,0.0018,0.0027,0,0.0044,0.0077,0.4069,0,0.0017,0.0004,0.0026,0.0136,0.0023,0.0076,0.002,0.0044,0.0369,0.3953,0.0098,0.0053,0.004,0,0,0,0,0,0,0.0033,0,0,0
12608,XJS1309_M7,Asia,East Asia,China,5978-5757 calBCE (6980¡À30 BP),7814,36.5,117.9,0.0107,0.0917,0.02,0.0046,0.0024,0.0019,0,0.0037,0.0105,0.3451,0,0,0,0.0076,0.0161,0,0,0.003,0.0028,0.0405,0.402,0.0078,0,0,0.0195,0,0,0.0018,0,0,0,0.0025,0,0
12609,XJS1311_M16,Asia,East Asia,China,5985-5803 calBCE (7010¡À30 BP),7850,36.5,117,0.0008,0.0848,0.0128,0.002,0.0017,0.0083,0,0.0023,0.0077,0.3887,0.0016,0.0005,0.0023,0,0.0244,0,0.003,0.0017,0.0063,0.0178,0.399,0.0094,0.0025,0.005,0.0119,0,0,0,0,0,0,0.0017,0,0
12610,Yumin,Asia,East Asia,China,6370-6110 calBCE,8375,42,114.2,0.0013,0.0323,0.0101,0.0236,0.0039,0.009,0,0.0045,0.0097,0.6638,0,0,0,0.0015,0.0083,0.0036,0.0078,0,0,0.0199,0.1761,0.0088,0,0,0.0043,0,0,0,0.0005,0,0.0019,0.0015,0.0035,0
12611,BS,Asia,East Asia,China,"7527-6705 calBCE (8180¡À140 BP, MAMS-13530)",9125,36.5,117.9,0.0055,0.0901,0.0096,0.0106,0.0026,0,0,0.0008,0.0039,0.4399,0,0,0,0,0.015,0,0.007,0,0,0.0103,0.3841,0.0036,0,0.011,0.0034,0,0.0013,0,0,0,0,0.0008,0,0
12612,LD1,Asia,East Asia,China,6370-6110 calBCE,8190,26.3,120.2,0.0059,0.0122,0.0107,0,0.0037,0,0,0,0.0095,0.1829,0,0,0.0044,0,0.0097,0,0.0021,0,0,0.054,0.6328,0.0044,0.004,0.0392,0,0,0.0086,0,0.0023,0,0.0065,0.0016,0.0013,0
12613,LD2,Asia,East Asia,China,5640-5610 calBCE,7575,26.3,120.2,0.0367,0.0268,0.0133,0.0011,0.0035,0.001,0,0,0.0093,0.1516,0,0.01,0,0,0.0121,0.004,0.0085,0,0,0.0595,0.6008,0.0095,0.0047,0.0386,0,0,0.0044,0,0,0.0034,0,0.0003,0,0
12614,Bianbian,Asia,East Asia,China,7941-7605 calBCE (8740¡À30 BP),9709,36.1,118.5,0.0018,0.062,0.0096,0.0049,0.0011,0,0,0.0017,0.0057,0.4204,0,0.0009,0.0022,0.0021,0.0066,0.0002,0.0111,0.0036,0.0015,0.0154,0.4194,0.0063,0,0.0078,0.0095,0,0.0015,0,0,0,0,0.0005,0,0.0007
12615,CAA002,America,Middle America,Cuba,"261-430 calCE (1667¡À21 BP, MAMS-36504)",1561,22.985,-81.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12616,ALG001,America,Middle America,Guadeloupe,"992-1034 calCE (1018¡À17 BP, MAMS-39627)",935,16.263,-61.22,0.0053,0,0.0096,0,0.0033,0,0,0.0073,0.0032,0,0,0,0.0035,0.006,0.7604,0.0269,0.0025,0.0013,0.0017,0.0024,0,0.0578,0.0014,0,0.0784,0,0,0,0.0228,0,0,0.001,0,0
12617,ALG002,America,Middle America,Guadeloupe,"775-980 calCE (1137¡À17 BP, MAMS-39628)",1024,16.263,-61.22,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0.7176,0.0265,0,0,0,0,0,0.2544,0,0,0,0,0,0,0,0,0,0,0,0
12618,ALG003,America,Middle America,Guadeloupe,"1276-1384 calCE (687¡À21 BP, MAMS-39637)",637,16.263,-61.22,0.0053,0.0153,0.0099,0,0.002,0,0,0.0104,0.0038,0,0,0,0,0.0096,0.7094,0.0277,0,0,0.0053,0.005,0.0025,0.0415,0,0,0,0,0.0022,0,0.1443,0,0,0.0012,0,0
12619,ALG004,America,Middle America,Guadeloupe,"1269-1376 calCE (715¡À20 BP, MAMS-39636)",663,16.263,-61.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.6781,0.0033,0,0,0,0,0,0.2119,0,0,0,0,0,0,0.105,0,0,0,0,0
12620,CAA001003,America,Middle America,Cuba,"129-307 calCE (1832¡À21 BP, MAMS-36502)",1736,22.985,-81.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12621,CAO001,America,Middle America,Cuba,"1035-1159 calCE (941¡À21 BP, MAMS-36503)",849,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12622,CAO002008,America,Middle America,Cuba,"540-773 calCE (1420¡À59 BP, AA-89060)",1326,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12623,CAO004,America,Middle America,Cuba,"653-874 calCE (1289¡À46 BP, AA-101056)",1214,23.038,-81.497,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0.5099,0,0.4625,0,0,0,0,0,0,0.0229,0,0,0,0,0,0,0,0,0
12624,CAO006,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12625,CAO007,America,Middle America,Cuba,"772-944 calCE (1180¡À20 BP, PSUAMS-7408)",1104,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12626,CAO009013,America,Middle America,Cuba,"591-650 calCE (1442¡À20 BP, MAMS-44068)",1329,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12627,CAO010,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12628,CAO011,America,Middle America,Cuba,"992-1149 calCE (1000¡À20 BP, MAMS-44066)",905,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12629,CAO012,America,Middle America,Cuba,"568-651 calCE [union of two dates: 604-651 calCE (1425¡À15 BP, PSUAMS-4868); 568-642 calCE (1471¡À20 BP, MAMS-44067)]",1341,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12630,CAO014,America,Middle America,Cuba,"263-531 calCE (1656¡À20 BP, MAMS-44069)",1542,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12631,CAO015,America,Middle America,Cuba,"1263-1118 calBCE (2967¡À20 BP, MAMS-44070)",3131,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12632,CAO016,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12633,CAO017,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12634,CAO018,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12635,CAO019,America,Middle America,Cuba,"1375-1128 calBCE (3000¡À19 BP, MAMS-44074)",3188,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12636,CAO020,America,Middle America,Cuba,"1258-1055 calBCE (2952¡À22 BP, MAMS-44075)",3112,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12637,CAO021,America,Middle America,Cuba,"1162-1256 calCE (852¡À19 BP, MAMS-44076)",750,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12638,CAO022026,America,Middle America,Cuba,"605-660 calCE (1402¡À20 BP, MAMS-44077)",1313,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12639,CAO023025,America,Middle America,Cuba,"991-1040 calCE (1015¡À19 BP, MAMS-44078)",932,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12640,CAO024,America,Middle America,Cuba,"604-656 calCE (1412¡À20 BP, MAMS-44079)",1319,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12641,CAO027,America,Middle America,Cuba,"608-670 calCE (1380¡À20 BP, MAMS-44082)",1299,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12642,CAO028,America,Middle America,Cuba,"1215-1271 calCE (812¡À20 BP, MAMS-44083)",709,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12643,CAO029,America,Middle America,Cuba,"601-654 calCE (1423¡À20 BP, MAMS-44084)",1323,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12644,CAO030,America,Middle America,Cuba,550-750 CE,1300,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12645,CAO031,America,Middle America,Cuba,"603-655 calCE (1416¡À20 BP, MAMS-44086)",1320,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12646,CAO032,America,Middle America,Cuba,"653-874 calCE (1289¡À46 BP, AA-101056)",1214,23.038,-81.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12652,CIP001,America,Middle America,Cuba,434-557 calCE (MAMS-39629),1455,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12653,CIP002,America,Middle America,Cuba,"436-593 calCE (1540¡À18 BP, MAMS-39621)",1414,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12654,CIP003,America,Middle America,Cuba,800 BCE - 800 CE,1950,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12655,CIP007012,America,Middle America,Cuba,"565-645 calCE (1468¡À25 BP, MAMS-39620)",1345,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12656,CIP008,America,Middle America,Cuba,"659-775 calCE (1308¡À22 BP, MAMS-39631)",1232,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12657,CIP009,America,Middle America,Cuba,"803-772 calBCE (2583¡À19 BP, MAMS-39619)",2734,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12658,CIP010,America,Middle America,Cuba,"441-600 calCE (1528¡À20 BP, MAMS-39618)",1397,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12659,CIP011,America,Middle America,Cuba,"652-774 calCE (1334¡À18 BP, MAMS-39622)",1257,22.958,-83.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12660,CUC001,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.05,-81.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12661,CUC002,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.05,-81.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12662,CUC003,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.05,-81.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12663,CUC004,America,Middle America,Cuba,1400 BCE - 1300 CE,2000,23.05,-81.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12664,ELM001,America,Middle America,Cuba,"1403-1439 calCE (513¡À20 BP, MAMS-36507)",530,23.046,-81.504,0.0048,0.0005,0.0005,0,0.0001,0.0011,0,0,0.0008,0,0,0,0,0.0004,0.8821,0.0307,0,0,0,0,0,0.0055,0,0,0.0295,0,0,0,0.0432,0,0,0.0005,0,0.0002
12665,GUY001,America,Middle America,Cuba,800 BCE - 400 CE,2150,22.301,-80.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12666,GUY002,America,Middle America,Cuba,"749-409 calBCE (2440¡À22 BP, MAMS-44100)",2510,22.301,-80.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12667,GUY003,America,Middle America,Cuba,"235-346 calCE (1771¡À21 BP, MAMS-44101)",1657,22.301,-80.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12668,LAV001,America,Middle America,St.Lucia,"1027-1220 calCE (920¡À50 BP, GrN-32324)",830,14.091,-60.926,0.0002,0.0011,0,0.0021,0,0.0047,0,0.0003,0.0026,0,0,0,0,0,0.7335,0.0308,0.0013,0,0,0.0007,0.0006,0.0703,0,0,0.0145,0,0,0,0.1363,0,0,0,0,0
12669,LAV002,America,Middle America,St.Lucia,"1229-1283 calCE (759¡À17 BP, MAMS-39623)",685,14.091,-60.926,0,0,0.0007,0.0007,0.0007,0,0,0,0.0017,0,0,0,0,0,0.6688,0.0212,0.0031,0,0,0,0.0045,0.0465,0,0,0.04,0.0003,0.001,0,0.2107,0,0,0,0,0
12670,LAV003,America,Middle America,St.Lucia,"1265-1292 calCE (733¡À17 BP, MAMS-39624)",672,14.091,-60.926,0.0011,0,0.0001,0.0016,0.0005,0,0,0,0.0007,0,0,0,0,0.0007,0.7199,0.0158,0.0018,0.0006,0,0.0025,0,0.0276,0,0,0.1286,0,0,0,0.097,0,0.001,0.0002,0,0
12671,LAV004,America,Middle America,St.Lucia,1000-1450 CE,725,14.091,-60.926,0.0055,0.0025,0,0.0012,0,0,0,0,0.004,0,0,0,0,0,0.77,0.0359,0.0097,0,0,0.0035,0,0.0194,0,0,0.0037,0,0,0,0.1435,0,0,0.0005,0,0
12672,LAV005,America,Middle America,St.Lucia,"1021-1166 calCE (960¡À35 BP, GrN-32330)",855,14.091,-60.926,0.0035,0,0.0012,0.0001,0.0003,0,0,0,0,0,0.0013,0,0.0011,0,0.7043,0.0181,0,0.0002,0,0.0015,0.0026,0.012,0,0,0.1837,0.0022,0,0,0.0664,0,0.0001,0,0,0.0003
12673,LAV006,America,Middle America,St.Lucia,1000-1450 CE,725,14.091,-60.926,0,0.0026,0,0,0.0003,0.0057,0,0,0.0014,0,0,0,0,0.0005,0.7434,0.0384,0,0,0,0.0014,0.0047,0.0128,0,0,0.0406,0,0.0018,0.0008,0.1449,0,0.0005,0.0001,0,0
